0,0.0,0.0,0,0.0
1,0.0,0.0,0,0.0
2,0.0,0.0,0,0.0
3,0.0,0.0,0,0.0
4,0.0,0.0,0,0.0
5,1.4,3.1,0,3.3
6,3.0,6.5,0,7.0
7,3.1,6.7,0,7.1
8,3.1,6.8,0,7.2
9,3.0,6.5,0,6.9
10,3.0,6.6,0,7.0
11,3.0,6.6,0,7.0
12,3.1,6.6,0,7.1
13,3.1,6.7,0,7.1
14,3.1,6.5,0,6.9
15,3.0,6.5,0,7.1
16,3.1,6.7,0,7.1
17,4.8,6.8,0,7.2
18,3.0,6.6,0,7.0
19,3.0,6.6,0,7.0
20,3.0,6.6,0,7.0
21,3.0,6.5,0,6.9
22,3.1,6.7,0,7.1
23,3.0,6.6,0,7.0
24,3.0,6.5,0,6.9
25,3.0,6.6,0,7.0
26,3.1,6.7,0,7.1
27,3.0,6.6,0,7.0
28,3.0,6.6,0,7.0
29,3.0,6.5,0,6.9
30,3.0,6.5,0,6.9
31,0.0,0.0,0,0.0
32,0.0,0.0,0,0.0
33,0.0,0.0,0,0.0
