0,0.0,0.0,0,0.0
1,0.0,0.0,0,0.0
2,0.0,0.0,0,0.0
3,0.0,0.0,0,0.0
4,0.0,0.0,0,0.0
5,0.0,0.0,0,0.0
6,0.0,0.0,0,0.0
7,11.1,11.4,0,6551.2
8,560.4,560.4,0,6548.6
9,565.7,565.7,0,0.0
10,565.3,565.3,0,0.0
11,564.9,564.9,0,0.0
12,990.8,990.8,0,6550.8
13,1478.0,1478.0,0,0.0
14,1478.0,1478.7,0,0.0
15,1478.7,1478.7,0,0.0
16,1479.9,1479.9,0,0.0
17,1480.4,1480.4,0,0.0
18,1480.8,1480.8,0,0.0
19,1480.7,1480.7,0,0.0
20,1480.7,1480.7,0,0.0
21,1480.6,1480.6,0,0.0
22,1480.8,1480.8,0,0.0
23,1480.5,1480.5,0,0.0
24,1481.0,1481.0,0,0.0
25,1480.5,1480.5,0,0.0
26,1481.4,1481.4,0,0.0
27,1482.5,1482.5,0,0.0
28,1477.2,1477.2,0,0.0
29,758.8,758.8,0,6552.5
30,567.7,567.7,0,0.0
31,567.7,567.7,0,0.0
32,567.6,567.6,0,0.0
33,567.9,567.9,0,0.0
34,567.4,567.4,0,0.0
35,567.0,567.0,0,0.0
36,0.0,0.0,0,0.0
37,0.0,0.0,0,0.0
38,0.0,0.0,0,0.0
39,0.0,0.0,0,0.0
