0,0.0,0.0,0,0.0
1,449.9,450.0,0,9.2
2,1168.3,1168.4,0,16.1
3,1168.3,1168.4,0,15.6
4,1151.2,1151.3,0,15.6
5,1149.5,1149.7,0,15.5
6,1150.0,1150.1,0,15.3
7,1150.5,1150.6,0,15.3
8,1150.8,1150.9,0,15.2
9,1150.9,1151.0,0,15.3
10,1151.2,1151.3,0,15.2
11,1151.8,1151.9,0,15.3
12,1150.8,1150.9,0,15.0
13,1147.2,1147.3,0,15.1
14,1149.1,1149.2,0,15.1
15,1149.5,1149.6,0,15.0
16,1149.7,1149.8,0,15.1
17,1149.8,1149.9,0,15.0
18,1149.0,1149.1,0,14.8
19,1148.7,1148.8,0,15.0
20,1148.9,1149.0,0,14.9
21,1149.0,1149.1,0,15.0
22,1149.0,1149.1,0,15.0
23,1149.3,1149.4,0,15.0
24,1148.8,1148.9,0,14.9
25,1148.8,1148.9,0,14.8
26,1149.3,1149.4,0,14.8
27,1149.9,1150.0,0,14.8
28,1149.6,1149.7,0,15.0
29,1149.4,1149.5,0,14.8
30,1148.5,1148.6,0,14.9
31,1148.9,1149.0,0,14.8
32,1144.6,1144.7,0,14.7
33,1148.8,1148.9,0,14.8
34,1129.2,1129.3,0,15.1
35,169.0,169.1,0,7.8
36,0.0,0.0,0,0.0
37,0.0,0.0,0,0.0
38,0.0,0.0,0,0.0
